bed_time,late,wake_time,sleep_transition,sleep_struggle,night_wake,wake_earlier,wake_earlier_problem,sleep_quality,physical_activity,mental_digital_activity,social_activity,light,temptation_smoking,temptation_eating,temptation_chat,temptation_coffee,temptation_social_media,temptation_internet,temptation_tv,temptation_alcohol,temptation_soft_drink,temptation_cleaning,temptation_shopping,temptation_other,steps,sun_hours,temptation_score,ego_depletion,day_of_week,procrastination_minutes,procrastination_minutes_positive,procrastination_minutes_positive_15by15,sleep_transition_minutes_estimated,sleep_minutes,procrastination_minutes_four_day_cumulative_history,procrastination_minutes_three_day_cumulative_history,procrastination_minutes_two_day_cumulative_history,sleep_struggle_four_day_cumulative_history,sleep_struggle_three_day_cumulative_history,sleep_struggle_two_day_cumulative_history,night_wake_four_day_cumulative_history,night_wake_three_day_cumulative_history,night_wake_two_day_cumulative_history,sleep_quality_four_day_cumulative_history,sleep_quality_three_day_cumulative_history,sleep_quality_two_day_cumulative_history,social_activity_four_day_cumulative_history,social_activity_three_day_cumulative_history,social_activity_two_day_cumulative_history,light_four_day_cumulative_history,light_three_day_cumulative_history,light_two_day_cumulative_history,temptation_eating_four_day_cumulative_history,temptation_eating_three_day_cumulative_history,temptation_eating_two_day_cumulative_history,temptation_coffee_four_day_cumulative_history,temptation_coffee_three_day_cumulative_history,temptation_coffee_two_day_cumulative_history,temptation_score_four_day_cumulative_history,temptation_score_three_day_cumulative_history,temptation_score_two_day_cumulative_history,procrastination_minutes_three_days_ago,procrastination_minutes_two_days_ago,procrastination_minutes_one_days_ago,temptation_score_three_days_ago,temptation_score_two_days_ago,temptation_score_one_days_ago,bed_time_three_days_ago,bed_time_two_days_ago,bed_time_one_days_ago,sleep_deficit_change,sleep_deficit_minutes,consent,sex,age,edu,timezone_change,sleep_disorder,nightshift,psy_disorder,wake,young_kids,partn,bptrt_1,bptrt_2,bptrt_3,bptrt_4,bptrt_5,bptrt_6,bptrt_7,bptrt_8,bptrt_9,ats_1,atbr_1,sq_1,sq_2,sq_3,sq_4,sq_5,sq_6,atbr_2,atbr_3,ats_2,ats_3,chron_1,chron_2,chron_3,chron_4,chron_5,chron_6,chron_7,chron_8,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,bptrt_score,ats_score,atbr_score,sq_score,chron_score,sc_score,id,questionnaire_timestamp,late_reason,presleep_description,bed_time_plan_aligned,date
13/04/2017 22:10,1,13/04/2017 07:15,0,0,3,1,1,2,1,1,3,3,0,0,0,2,0,0,2,2,0,0,0,0,3901,6.6,6,0,3,20,20,1,00:15:00,530,20,15,10,1,1,1,10,8,6,5,3,2,10,8,5,9,7,4,0,0,0,8,6,4,28,22,16,5,5,-10,6,6,10,10/04/2017 21:50,11/04/2017 21:55,12/04/2017 21:50,-50,65,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-14 21:09:57+02:00,Iets meer tijd voor tandenpoetsen ed,"Eten, hond uitlaten, tv kijken",13/04/2017 21:50,2017-04-13 21:09:57+02:00
14/04/2017 21:50,0,14/04/2017 07:30,1,0,2,1,1,1,1,1,2,3,0,0,0,2,1,0,2,2,0,0,0,0,8840,0.6,7,1,4,-10,0,0,00:30:00,550,5,0,10,1,1,0,10,8,5,4,3,3,10,7,5,10,7,6,0,0,0,8,6,4,29,23,13,5,-10,20,6,10,6,11/04/2017 21:55,12/04/2017 21:50,13/04/2017 22:10,-70,0,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-15 21:12:35+02:00,,"Hond uitlaten, tv, lezen",14/04/2017 22:00,2017-04-14 21:12:35+02:00
15/04/2017 21:50,0,15/04/2017 08:30,0,0,2,1,1,2,1,1,1,3,0,0,0,2,0,2,2,2,0,0,0,2,4063,6.8,10,0,5,-10,0,0,00:15:00,625,-10,0,-20,1,0,0,10,7,4,5,5,3,8,6,3,10,9,6,0,0,0,8,6,4,33,23,17,-10,20,-10,10,6,7,12/04/2017 21:50,13/04/2017 22:10,14/04/2017 21:50,-145,0,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-16 21:09:30+02:00,,"Hond uitlaten, tv kijken, reis zoen internet",15/04/2017 22:00,2017-04-15 21:09:30+02:00
16/04/2017 23:00,1,16/04/2017 08:05,0,0,1,0,0,2,1,1,1,2,0,0,0,2,0,0,2,0,0,0,0,2,4478,8.6,6,0,6,60,60,4,00:15:00,530,60,40,50,0,0,0,8,5,3,7,5,4,7,4,2,11,8,5,0,0,0,8,6,4,29,23,16,20,-10,-10,6,7,10,13/04/2017 22:10,14/04/2017 21:50,15/04/2017 21:50,-50,0,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-17 22:02:00+02:00,Tv programma,"Hond, tv kijken",16/04/2017 22:00,2017-04-16 22:02:00+02:00
17/04/2017 22:30,0,17/04/2017 08:15,1,0,1,1,1,2,1,0,0,3,0,0,0,2,0,0,2,0,0,0,0,2,5567,7.6,6,0,0,0,0,0,00:30:00,555,40,50,60,0,0,0,6,4,2,7,6,4,4,2,1,11,8,5,0,0,0,8,6,4,29,22,12,-10,-10,60,7,10,6,14/04/2017 21:50,15/04/2017 21:50,16/04/2017 23:00,-75,0,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-18 22:39:10+02:00,,"Hond, tv, internet",17/04/2017 22:30,2017-04-17 22:39:10+02:00
18/04/2017 22:30,0,18/04/2017 08:30,1,0,1,0,0,2,1,0,1,3,0,0,0,2,0,0,2,0,0,0,0,0,3737,6.3,4,0,1,-15,0,0,00:30:00,570,35,45,-15,0,0,0,5,3,2,8,6,4,3,2,1,11,8,6,0,0,0,8,6,4,26,16,10,-10,60,0,10,6,6,15/04/2017 21:50,16/04/2017 23:00,17/04/2017 22:30,-90,0,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-19 22:48:45+02:00,,"Hoe, tv, internet",18/04/2017 22:45,2017-04-18 22:48:45+02:00
19/04/2017 22:45,0,19/04/2017 07:20,2,1,1,1,0,2,3,1,2,1,0,0,0,2,2,0,0,0,0,0,0,2,22091,5.1,6,0,2,0,0,0,01:00:00,455,45,-15,-15,1,1,1,4,3,2,8,6,4,4,3,3,9,7,4,0,0,0,8,6,4,22,16,10,60,0,-15,6,6,4,16/04/2017 23:00,17/04/2017 22:30,18/04/2017 22:30,25,25,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-20 21:32:14+02:00,,"Auto, skeeleren, auto, internet",19/04/2017 22:45,2017-04-19 21:32:14+02:00
20/04/2017 22:30,0,20/04/2017 08:15,2,1,1,0,0,2,1,1,1,2,0,0,0,2,0,0,2,0,0,0,0,0,6455,9.8,4,0,3,15,15,1,01:00:00,525,0,0,15,2,2,2,4,3,2,8,6,4,4,4,3,9,6,3,0,0,0,8,6,4,20,14,10,0,-15,0,6,4,6,17/04/2017 22:30,18/04/2017 22:30,19/04/2017 22:45,-45,0,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-21 00:28:12+02:00,Nvt,"Hond uitlaten, tv, internet",20/04/2017 22:15,2017-04-20 00:28:12+02:00
22/04/2017 00:15,1,21/04/2017 08:15,2,1,2,1,1,0,1,1,3,3,0,0,0,2,0,0,0,0,2,0,0,0,4733,1.1,4,0,4,75,75,5,01:00:00,420,75,90,90,3,3,2,5,4,3,6,4,2,7,6,4,9,6,5,0,0,0,8,6,4,18,14,8,-15,0,15,4,6,4,18/04/2017 22:30,19/04/2017 22:45,20/04/2017 22:30,60,60,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-22 22:41:51+02:00,Afspraak met buurvrouw,"Bijeenkomst IVN, afstemmen en kletsen bij buurvrouw",21/04/2017 23:00,2017-04-21 22:41:51+02:00
23/04/2017 00:30,1,22/04/2017 08:15,1,0,2,1,3,0,3,2,3,0,0,0,0,0,0,0,0,2,2,0,0,0,20691,6.9,4,0,5,90,90,6,00:30:00,435,180,180,165,3,2,1,6,5,4,4,2,0,9,7,6,6,5,3,0,0,0,6,4,2,18,12,8,0,15,75,6,4,4,19/04/2017 22:45,20/04/2017 22:30,22/04/2017 00:15,45,105,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-23 22:45:02+02:00,Uitgelopen jubileum collega,"Fietsen, feest, auto rijden",22/04/2017 23:00,2017-04-22 22:45:02+02:00
24/04/2017 10:30,0,23/04/2017 08:00,2,1,2,1,3,1,3,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,17630,9.7,2,0,6,690,690,46,01:00:00,1230,870,855,780,3,2,1,7,6,4,3,1,1,8,7,4,5,3,0,0,0,0,6,4,2,14,10,6,15,75,90,4,4,4,20/04/2017 22:30,22/04/2017 00:15,23/04/2017 00:30,-750,0,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-24 22:41:03+02:00,,"Eten, skeelerles, discussie vriendin",23/04/2017 23:00,2017-04-23 22:41:03+02:00
24/04/2017 22:30,0,24/04/2017 08:10,1,0,1,0,1,2,1,2,1,2,0,0,0,2,2,2,0,2,0,0,0,0,3214,2.4,8,0,0,-10,0,0,00:30:00,550,845,770,680,2,1,1,7,5,3,3,3,3,8,5,2,5,2,2,0,0,0,6,4,4,18,14,10,75,90,690,4,4,2,22/04/2017 00:15,23/04/2017 00:30,24/04/2017 10:30,-70,0,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-25 14:25:58+02:00,,"Eten, hond uitlaten, tv, hotel verkennen",24/04/2017 22:40,2017-04-24 14:25:58+02:00
26/04/2017 01:30,1,25/04/2017 08:00,3,1,2,1,1,0,1,1,1,3,0,0,0,2,2,0,2,2,0,0,0,0,2478,10.4,8,0,1,180,180,12,01:30:00,300,950,860,170,2,2,1,7,5,3,3,3,2,6,3,2,5,5,5,0,0,0,6,6,4,22,18,16,90,690,-10,4,2,8,23/04/2017 00:30,24/04/2017 10:30,24/04/2017 22:30,180,180,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-26 15:08:57+02:00,Film op televisie,"hond uitlaten, koffie drinken in lounch, tv kijken",25/04/2017 22:30,2017-04-25 15:08:57+02:00
26/04/2017 22:15,0,26/04/2017 07:45,1,0,1,1,1,1,1,1,1,1,0,0,0,2,0,0,2,0,0,0,0,0,4266,8.1,4,0,2,15,15,1,00:30:00,540,875,185,195,2,1,1,6,4,3,4,3,1,4,3,2,6,6,4,0,0,0,8,6,4,22,20,12,690,-10,180,2,8,8,24/04/2017 10:30,24/04/2017 22:30,26/04/2017 01:30,-60,120,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-27 16:56:07+02:00,,"Hond uitlaten, discussie met vriendin, tv kijken",26/04/2017 22:00,2017-04-26 16:56:07+02:00
27/04/2017 22:30,0,27/04/2017 09:00,2,1,1,1,1,2,1,2,1,1,0,0,0,2,0,2,0,0,0,0,0,0,3697,8.1,4,0,3,0,0,0,01:00:00,570,185,195,15,2,2,1,5,4,2,5,3,3,4,3,2,7,5,2,0,0,0,8,6,4,24,16,8,-10,180,15,8,8,4,24/04/2017 22:30,26/04/2017 01:30,26/04/2017 22:15,-90,0,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-28 15:31:35+02:00,,"Hond uitlaten, tv, muziek luisteren",27/04/2017 22:30,2017-04-27 15:31:35+02:00
10/04/2017 00:00,1,09/04/2017 07:00,1,0,1,1,1,1,0,1,3,3,0,0,0,0,0,2,2,0,0,0,0,0,10193,12.5,4,0,6,,,,00:30:00,390,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3,3,3,0,0,0,0,0,0,4,4,4,,,,,,,,,,90,90,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-10 21:17:41+02:00,niet willen slapen,tv kijken en computeren,NaT,2017-04-09 21:17:41+02:00
10/04/2017 23:00,0,10/04/2017 07:45,1,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,9424,1.9,2,0,0,-60,0,0,00:30:00,495,-60,-60,-60,0,0,0,2,2,2,3,3,3,4,4,4,3,3,3,0,0,0,0,0,0,6,6,6,,,,,,4,,,10/04/2017 00:00,-15,75,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-11 23:09:55+02:00,,uit eten en radio luisteren,11/04/2017 00:00,2017-04-10 23:09:55+02:00
12/04/2017 00:00,1,11/04/2017 07:00,1,0,1,0,1,2,0,2,2,3,0,2,0,0,2,2,2,2,0,0,0,0,6061,1.6,10,0,1,30,30,2,00:30:00,390,-30,-30,-30,0,0,0,3,3,2,5,5,4,6,6,3,6,6,3,2,2,2,0,0,0,16,16,12,,,-60,,4,2,,10/04/2017 00:00,10/04/2017 23:00,90,165,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-12 09:50:50+02:00,tv kijken,tv kijken en studeren,11/04/2017 23:30,2017-04-11 09:50:50+02:00
13/04/2017 23:15,0,13/04/2017 06:30,2,1,1,0,1,1,0,2,3,3,0,0,0,0,0,2,0,0,0,0,0,0,14043,6.6,2,0,3,15,15,1,01:00:00,375,15,75,45,2,2,2,4,3,2,6,4,2,9,8,6,9,9,6,2,2,0,0,0,0,17,15,5,-60,30,30,2,10,3,10/04/2017 23:00,12/04/2017 00:00,12/04/2017 23:30,105,270,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-14 08:23:12+02:00,,voetbal kijken en computeren,13/04/2017 23:00,2017-04-13 08:23:12+02:00
15/04/2017 01:00,1,14/04/2017 07:15,2,0,0,0,2,1,3,2,3,3,0,0,0,0,0,2,2,0,0,0,0,0,15292,0.6,4,0,4,90,90,6,01:00:00,315,165,135,105,2,2,1,3,2,1,5,3,2,11,9,6,12,9,6,2,0,0,0,0,0,19,9,6,30,30,15,10,3,2,12/04/2017 00:00,12/04/2017 23:30,13/04/2017 23:15,165,450,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-15 00:03:31+02:00,rusteloos,tv kijken  en computeren,14/04/2017 23:30,2017-04-14 00:03:31+02:00
16/04/2017 00:30,0,15/04/2017 09:00,1,0,2,1,3,1,0,3,2,3,0,2,0,0,0,2,2,2,0,0,0,0,13163,6.8,8,0,5,0,0,0,00:30:00,480,135,105,90,2,1,0,4,3,2,4,3,2,11,8,5,12,9,6,2,2,2,0,0,0,17,14,12,30,15,90,3,2,4,12/04/2017 23:30,13/04/2017 23:15,15/04/2017 01:00,0,360,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-16 10:40:24+02:00,tv kijken,tv kijken en computeren,16/04/2017 00:30,2017-04-15 10:40:24+02:00
17/04/2017 01:30,1,16/04/2017 08:30,1,1,0,1,0,2,1,3,3,3,0,0,0,0,0,0,2,2,0,0,0,0,5937,8.6,4,0,6,90,90,6,00:30:00,390,195,180,90,2,1,1,3,2,2,5,4,3,11,8,5,12,9,6,2,2,2,0,0,0,18,16,12,15,90,0,2,4,8,13/04/2017 23:15,15/04/2017 01:00,16/04/2017 00:30,90,360,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-17 09:37:56+02:00,moest werk afmaken,werken achter de pc,17/04/2017 00:00,2017-04-16 09:37:56+02:00
18/04/2017 00:15,1,17/04/2017 09:00,1,0,0,0,0,2,1,2,2,3,0,0,0,0,0,2,2,2,0,0,0,0,7647,7.6,6,0,0,15,15,1,00:30:00,495,195,105,105,1,1,1,2,2,0,6,5,4,10,7,5,12,9,6,2,2,0,0,0,0,22,18,10,90,0,90,4,8,4,15/04/2017 01:00,16/04/2017 00:30,17/04/2017 01:30,-15,240,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-18 11:40:54+02:00,tv kijken,tv kijken en computeren,18/04/2017 00:00,2017-04-17 11:40:54+02:00
19/04/2017 00:15,1,18/04/2017 08:30,1,0,0,1,1,1,0,2,3,3,0,0,0,0,0,2,2,2,0,0,0,0,11946,6.3,6,0,1,15,15,1,00:30:00,465,120,120,30,1,1,0,2,0,0,6,5,3,10,8,5,12,9,6,2,0,0,0,0,0,24,16,12,0,90,15,8,4,6,16/04/2017 00:30,17/04/2017 01:30,18/04/2017 00:15,15,90,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-19 22:39:32+02:00,tv kijken,tv kijken en computeren,19/04/2017 00:00,2017-04-18 22:39:32+02:00
21/04/2017 01:00,1,20/04/2017 06:30,2,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,3962,9.8,2,0,3,120,120,8,01:00:00,270,300,285,270,1,1,1,2,2,2,6,4,3,11,9,6,6,3,0,0,0,0,0,0,0,16,10,4,15,15,150,6,6,2,18/04/2017 00:15,19/04/2017 00:15,20/04/2017 02:00,210,285,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-21 21:23:50+02:00,gevierd dat ik mijn scriptie had ingeleverd,kletsen met vrienden,20/04/2017 23:00,2017-04-20 21:23:50+02:00
22/04/2017 00:00,0,21/04/2017 07:20,2,1,0,0,0,2,0,2,3,3,0,0,0,0,0,2,2,0,0,0,0,0,9057,1.1,4,0,4,30,30,2,01:00:00,380,315,300,150,2,2,2,2,2,1,6,5,3,12,9,6,6,3,3,0,0,0,0,0,0,14,8,6,15,150,120,6,2,2,19/04/2017 00:15,20/04/2017 02:00,21/04/2017 01:00,100,400,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-22 20:44:05+02:00,werken,computeren,21/04/2017 23:30,2017-04-21 20:44:05+02:00
23/04/2017 00:00,1,22/04/2017 06:30,2,1,0,0,1,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3200,6.9,0,0,5,30,30,2,01:00:00,330,330,180,60,3,3,2,2,1,0,7,5,4,12,9,6,4,4,4,0,0,0,0,0,0,8,6,4,150,120,30,2,2,4,20/04/2017 02:00,21/04/2017 01:00,22/04/2017 00:00,150,535,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-23 22:43:23+02:00,werken,computeren,22/04/2017 23:30,2017-04-22 22:43:23+02:00
24/04/2017 01:00,0,23/04/2017 08:00,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,6484,9.7,2,0,6,90,90,6,00:30:00,390,270,150,120,3,2,1,1,0,0,6,5,3,12,9,6,4,4,1,0,0,0,0,0,0,8,6,2,120,30,30,2,4,0,21/04/2017 01:00,22/04/2017 00:00,23/04/2017 00:00,90,550,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-24 19:30:34+02:00,,feestje gevierd,23/04/2017 23:30,2017-04-23 19:30:34+02:00
