bed_time,late,wake_time,sleep_transition,sleep_struggle,night_wake,wake_earlier,wake_earlier_problem,sleep_quality,physical_activity,mental_digital_activity,social_activity,light,temptation_smoking,temptation_eating,temptation_chat,temptation_coffee,temptation_social_media,temptation_internet,temptation_tv,temptation_alcohol,temptation_soft_drink,temptation_cleaning,temptation_shopping,temptation_other,steps,sun_hours,temptation_score,ego_depletion,day_of_week,procrastination_minutes,procrastination_minutes_positive,procrastination_minutes_positive_15by15,sleep_transition_minutes_estimated,sleep_minutes,procrastination_minutes_four_day_cumulative_history,procrastination_minutes_three_day_cumulative_history,procrastination_minutes_two_day_cumulative_history,sleep_struggle_four_day_cumulative_history,sleep_struggle_three_day_cumulative_history,sleep_struggle_two_day_cumulative_history,night_wake_four_day_cumulative_history,night_wake_three_day_cumulative_history,night_wake_two_day_cumulative_history,sleep_quality_four_day_cumulative_history,sleep_quality_three_day_cumulative_history,sleep_quality_two_day_cumulative_history,social_activity_four_day_cumulative_history,social_activity_three_day_cumulative_history,social_activity_two_day_cumulative_history,light_four_day_cumulative_history,light_three_day_cumulative_history,light_two_day_cumulative_history,temptation_eating_four_day_cumulative_history,temptation_eating_three_day_cumulative_history,temptation_eating_two_day_cumulative_history,temptation_coffee_four_day_cumulative_history,temptation_coffee_three_day_cumulative_history,temptation_coffee_two_day_cumulative_history,temptation_score_four_day_cumulative_history,temptation_score_three_day_cumulative_history,temptation_score_two_day_cumulative_history,procrastination_minutes_three_days_ago,procrastination_minutes_two_days_ago,procrastination_minutes_one_days_ago,temptation_score_three_days_ago,temptation_score_two_days_ago,temptation_score_one_days_ago,bed_time_three_days_ago,bed_time_two_days_ago,bed_time_one_days_ago,sleep_deficit_change,sleep_deficit_minutes,consent,sex,age,edu,timezone_change,sleep_disorder,nightshift,psy_disorder,wake,young_kids,partn,bptrt_1,bptrt_2,bptrt_3,bptrt_4,bptrt_5,bptrt_6,bptrt_7,bptrt_8,bptrt_9,ats_1,atbr_1,sq_1,sq_2,sq_3,sq_4,sq_5,sq_6,atbr_2,atbr_3,ats_2,ats_3,chron_1,chron_2,chron_3,chron_4,chron_5,chron_6,chron_7,chron_8,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,bptrt_score,ats_score,atbr_score,sq_score,chron_score,sc_score,id,questionnaire_timestamp,late_reason,presleep_description,bed_time_plan_aligned,date
24/04/2017 23:30,0,24/04/2017 07:00,2,0,1,1,1,2,1,2,3,3,0,0,0,0,0,0,2,0,0,0,0,0,5363,2.4,2,0,0,-30,0,0,01:00:00,390,120,90,60,2,1,0,1,1,1,7,5,3,12,9,6,7,4,3,0,0,0,0,0,0,8,4,4,30,30,90,4,0,2,22/04/2017 00:00,23/04/2017 00:00,24/04/2017 01:00,90,430,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-25 21:17:13+02:00,,tv kijken,25/04/2017 00:00,2017-04-24 21:17:13+02:00
09/04/2017 23:45,1,09/04/2017 08:20,0,0,0,0,1,1,0,1,2,3,0,2,0,0,2,0,0,0,1,0,0,0,5244,12.3,5,1,6,,,,00:15:00,500,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,2,2,2,0,0,0,5,5,5,,,,,,,,,,-20,0,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-10 10:00:40+02:00,Ik wilde nog een extra hoofdstuk lezen,"tv kijken, lezen",NaT,2017-04-09 10:00:40+02:00
10/04/2017 23:30,1,10/04/2017 08:00,1,0,0,0,0,2,0,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,3687,6.2,2,0,0,0,0,0,00:30:00,480,0,0,0,0,0,0,0,0,0,3,3,3,5,5,5,5,5,5,2,2,2,0,0,0,7,7,7,,,,,,5,,,09/04/2017 23:45,0,0,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-11 09:56:16+02:00,,"kletsen, smartphone",10/04/2017 23:30,2017-04-10 09:56:16+02:00
11/04/2017 23:45,1,11/04/2017 08:15,1,1,0,0,0,2,0,1,1,3,0,0,0,0,2,0,2,0,2,0,0,0,14568,10.3,6,0,1,15,15,1,00:30:00,480,15,15,15,1,1,1,0,0,0,5,5,4,6,6,4,8,8,5,2,2,0,0,0,0,13,13,8,,,0,,5,2,,09/04/2017 23:45,10/04/2017 23:30,0,0,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-12 15:47:02+02:00,Nog even willen appen met iemand,"gamen, tv, lezen, appen",11/04/2017 23:30,2017-04-11 15:47:02+02:00
13/04/2017 00:45,0,12/04/2017 09:15,0,0,1,0,1,2,1,0,2,2,0,1,0,0,2,0,0,1,2,0,0,0,5928,0.9,6,2,2,-15,0,0,00:15:00,495,0,0,0,1,1,1,1,1,1,7,6,4,8,6,3,10,7,5,3,1,1,0,0,0,19,14,12,,0,15,5,2,6,09/04/2017 23:45,10/04/2017 23:30,11/04/2017 23:45,-15,0,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-13 18:33:28+02:00,,"cafe, bus",13/04/2017 01:00,2017-04-12 18:33:28+02:00
14/04/2017 00:15,0,13/04/2017 09:45,1,0,1,1,2,2,0,2,1,3,0,1,0,0,0,0,0,1,2,0,0,0,3953,6.6,4,2,3,-45,0,0,00:30:00,540,-45,-45,-60,1,1,0,2,2,2,8,6,4,7,4,3,10,8,5,2,2,2,0,0,0,18,16,10,0,15,-15,2,6,6,10/04/2017 23:30,11/04/2017 23:45,13/04/2017 00:45,-60,0,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-14 13:20:19+02:00,,Gamen,14/04/2017 01:00,2017-04-13 13:20:19+02:00
15/04/2017 01:00,1,14/04/2017 07:50,1,0,1,0,1,2,1,1,1,3,0,2,0,0,0,0,0,2,0,0,0,0,8599,4.8,4,0,4,90,90,6,00:30:00,380,45,30,45,1,0,0,3,3,2,8,6,4,5,4,2,11,8,6,4,4,3,0,0,0,20,14,8,15,-15,-45,6,6,4,11/04/2017 23:45,13/04/2017 00:45,14/04/2017 00:15,100,100,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-15 10:45:45+02:00,het was nog gezellig,"gamen, bankhangen",14/04/2017 23:30,2017-04-14 10:45:45+02:00
16/04/2017 00:20,1,15/04/2017 08:00,2,1,1,1,1,1,0,1,1,3,0,0,0,0,2,0,0,0,0,0,2,0,4493,4.5,4,0,5,50,50,3,01:00:00,400,80,95,140,1,1,1,4,3,2,7,5,3,5,3,2,11,9,6,4,3,2,0,0,0,18,12,8,-15,-45,90,6,4,4,13/04/2017 00:45,14/04/2017 00:15,15/04/2017 01:00,80,180,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-16 15:37:49+02:00,Was nog aan het overleggen over een online bestelling die wat langer duurde dan verwacht,"tv kijken, telefoon gebruikt",15/04/2017 23:30,2017-04-15 15:37:49+02:00
16/04/2017 23:30,0,16/04/2017 08:40,1,0,1,0,1,2,0,1,3,2,0,0,0,0,2,0,0,0,2,0,0,0,2708,2.9,4,0,6,0,0,0,00:30:00,520,95,140,50,1,1,1,4,3,2,7,5,3,6,5,4,11,8,5,3,2,0,0,0,0,16,12,8,-45,90,50,4,4,4,14/04/2017 00:15,15/04/2017 01:00,16/04/2017 00:20,-40,80,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-17 09:57:40+02:00,,"bank hangen, lezen",16/04/2017 23:30,2017-04-16 09:57:40+02:00
18/04/2017 00:00,1,17/04/2017 07:45,1,1,0,1,2,1,0,1,1,3,0,0,0,0,2,0,0,0,2,0,0,0,6770,9.9,4,0,0,30,30,2,00:30:00,435,170,80,30,2,2,1,3,2,1,6,4,3,6,5,4,11,8,5,2,0,0,0,0,0,16,12,8,90,50,0,4,4,4,15/04/2017 01:00,16/04/2017 00:20,16/04/2017 23:30,45,185,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-18 12:15:40+02:00,Nog even lezen en praten,"Passion kijken, lezen, appen",17/04/2017 23:30,2017-04-17 12:15:40+02:00
19/04/2017 02:00,1,18/04/2017 11:00,0,0,1,1,2,2,2,1,3,0,0,2,0,0,0,0,0,2,0,0,0,0,8186,10.2,4,0,1,60,60,4,00:15:00,525,140,90,90,2,1,1,3,2,1,6,5,3,8,7,4,8,5,3,2,2,2,0,0,0,16,12,8,50,0,30,4,4,4,16/04/2017 00:20,16/04/2017 23:30,18/04/2017 00:00,-45,40,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-19 16:49:25+02:00,er kwamen vrienden langs,"vrienden, drinken",19/04/2017 01:00,2017-04-18 16:49:25+02:00
20/04/2017 01:00,0,19/04/2017 09:30,3,0,0,0,1,2,1,1,1,3,0,2,0,0,0,0,0,1,1,0,0,0,10586,7.9,4,2,2,0,0,0,01:30:00,420,90,90,60,1,1,0,2,1,1,7,5,4,8,5,4,8,6,3,4,4,4,0,0,0,16,12,8,0,30,60,4,4,4,16/04/2017 23:30,18/04/2017 00:00,19/04/2017 02:00,60,60,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-20 11:26:10+02:00,,Gamen,20/04/2017 01:00,2017-04-19 11:26:10+02:00
20/04/2017 23:45,0,20/04/2017 10:15,1,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6246,11.5,0,0,3,-75,0,0,00:30:00,600,15,-15,-75,1,0,0,1,1,0,7,6,4,7,6,3,7,4,4,4,4,2,0,0,0,12,8,4,30,60,0,4,4,4,18/04/2017 00:00,19/04/2017 02:00,20/04/2017 01:00,-120,0,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-21 13:41:35+02:00,,"verjaardag ,terug rijden naar huis",21/04/2017 01:00,2017-04-20 13:41:35+02:00
22/04/2017 00:45,1,21/04/2017 08:30,0,0,0,0,1,2,0,1,3,3,0,0,0,0,2,0,0,2,0,0,0,0,8213,0.3,4,0,4,15,15,1,00:15:00,450,0,-60,-60,0,0,0,1,0,0,8,6,4,9,6,5,7,7,4,4,2,0,0,0,0,12,8,4,60,0,-75,4,4,0,19/04/2017 02:00,20/04/2017 01:00,20/04/2017 23:45,30,30,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-22 10:56:51+02:00,Ik was iets later thuis dan verwacht,"borrel met vrienden, terugrit met metro naar huis",22/04/2017 00:30,2017-04-21 10:56:51+02:00
22/04/2017 23:45,1,22/04/2017 08:30,0,0,0,0,0,2,1,1,1,1,0,0,0,0,2,0,2,0,2,0,0,0,3673,6.8,6,0,5,15,15,1,00:15:00,510,-45,-45,30,0,0,0,0,0,0,8,6,4,7,6,4,8,5,4,2,0,0,0,0,0,14,10,10,0,-75,15,4,0,4,20/04/2017 01:00,20/04/2017 23:45,22/04/2017 00:45,-30,0,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-23 09:51:38+02:00,nog even lezen en door sociale media scrollen,"sporten, douchen, tv kijken, lezen",22/04/2017 23:30,2017-04-22 09:51:38+02:00
24/04/2017 00:00,1,23/04/2017 08:15,0,0,1,0,1,2,1,1,3,2,0,0,0,0,2,0,0,0,2,0,0,0,6731,6.8,4,0,6,30,30,2,00:15:00,480,-15,60,45,0,0,0,1,1,1,8,6,4,9,7,4,7,6,3,0,0,0,0,0,0,14,14,10,-75,15,15,0,4,6,20/04/2017 23:45,22/04/2017 00:45,22/04/2017 23:45,0,0,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-24 10:53:56+02:00,nog even lezen,"bank hangen, lezen in bed",23/04/2017 23:30,2017-04-23 10:53:56+02:00
24/04/2017 23:45,1,24/04/2017 08:30,0,0,0,0,0,2,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,5315,1.9,2,0,0,15,15,1,00:15:00,510,75,60,45,0,0,0,1,1,1,8,6,4,9,6,5,7,4,3,0,0,0,0,0,0,16,12,6,15,15,30,4,6,4,22/04/2017 00:45,22/04/2017 23:45,24/04/2017 00:00,-30,0,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-25 12:02:42+02:00,ik was nog in gesprek op de app,"tv kijken, lezen, appen",24/04/2017 23:30,2017-04-24 12:02:42+02:00
26/04/2017 01:30,1,25/04/2017 11:00,1,0,0,0,0,2,1,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,3123,7.6,4,0,1,60,60,4,00:30:00,540,120,105,75,0,0,0,1,1,0,8,6,4,8,7,4,4,3,1,2,2,2,0,0,0,16,10,6,15,30,15,6,4,2,22/04/2017 23:45,24/04/2017 00:00,24/04/2017 23:45,-60,0,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-26 20:23:18+02:00,Was langer gezellig dan verwacht,"Serie kijken met vriendin, naar huis rijden",26/04/2017 00:30,2017-04-25 20:23:18+02:00
27/04/2017 01:00,1,26/04/2017 11:30,0,0,1,0,1,2,0,1,2,1,0,1,1,0,2,0,0,2,0,0,0,0,3325,8,6,2,2,0,0,0,00:15:00,615,105,75,60,0,0,0,2,1,1,8,6,4,9,6,4,4,2,1,3,3,3,0,0,0,16,12,10,30,15,60,4,2,4,24/04/2017 00:00,24/04/2017 23:45,26/04/2017 01:30,-135,0,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-27 21:27:33+02:00,zat nog langer te lezen,"cafe, naar huis met de bus, lezen",27/04/2017 01:00,2017-04-26 21:27:33+02:00
28/04/2017 00:30,1,27/04/2017 08:00,0,0,0,1,1,2,0,2,0,3,0,2,0,0,2,0,0,2,2,0,0,0,3466,7.5,8,0,3,30,30,2,00:15:00,435,105,90,30,0,0,0,1,1,1,8,6,4,6,4,2,5,4,4,5,5,3,0,0,0,20,18,14,15,60,0,2,4,6,24/04/2017 23:45,26/04/2017 01:30,27/04/2017 01:00,45,45,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-28 10:02:58+02:00,gamen liep uit en lag nog gezellig te kletsen,"gamen, kletsen",28/04/2017 00:00,2017-04-27 10:02:58+02:00
09/04/2017 23:30,0,09/04/2017 07:15,2,0,1,0,1,1,1,0,1,2,0,0,0,0,2,0,0,0,2,0,0,0,15943,12.3,4,0,6,,,,01:00:00,405,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0,4,4,4,,,,,,,,,,75,75,1,0,25,3,0,0,0,1,1,0,0,2,-2,-1,3,2,2,-2,2,-1,2,3,2,2,0,0,2,-2,3,2,-3,-3,-1,4,1,-4,1,-3,-1,3,1,-1,-1,-4,-1,1,0,0,-3,-1,3,-1,-1,5,-4,8,4,-3,-8,PM61,2017-04-10 09:37:29+02:00,,"Metroreis, wandelen, televisie, gesprekken",NaT,2017-04-09 09:37:29+02:00
10/04/2017 23:30,1,10/04/2017 07:30,3,1,0,0,3,1,0,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,4069,6.2,4,0,0,30,30,2,01:30:00,390,30,30,30,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,0,0,0,0,0,0,8,8,8,,,,,,4,,,09/04/2017 23:30,90,165,1,0,25,3,0,0,0,1,1,0,0,2,-2,-1,3,2,2,-2,2,-1,2,3,2,2,0,0,2,-2,3,2,-3,-3,-1,4,1,-4,1,-3,-1,3,1,-1,-1,-4,-1,1,0,0,-3,-1,3,-1,-1,5,-4,8,4,-3,-8,PM61,2017-04-11 15:33:28+02:00,Ik was later thuis dan ik had gehoopt,"Bezoek bij schoonouders, autorijden, betalingen afhandelen, douchen",10/04/2017 23:00,2017-04-10 15:33:28+02:00
11/04/2017 23:46,1,11/04/2017 07:30,3,1,2,0,3,0,0,2,1,3,2,0,0,0,0,0,0,2,2,0,0,0,2397,10.3,6,0,1,46,46,3,01:30:00,374,76,76,76,2,2,2,3,3,2,2,2,1,4,4,3,7,7,5,0,0,0,0,0,0,14,14,10,,,30,,4,4,,09/04/2017 23:30,10/04/2017 23:30,106,271,1,0,25,3,0,0,0,1,1,0,0,2,-2,-1,3,2,2,-2,2,-1,2,3,2,2,0,0,2,-2,3,2,-3,-3,-1,4,1,-4,1,-3,-1,3,1,-1,-1,-4,-1,1,0,0,-3,-1,3,-1,-1,5,-4,8,4,-3,-8,PM61,2017-04-12 01:51:50+02:00,Ik was een game aan het uitspelen,"Gamen, conversatie via telefoon-app",11/04/2017 23:00,2017-04-11 01:51:50+02:00
13/04/2017 02:00,1,12/04/2017 11:00,2,0,1,0,0,2,3,1,2,0,0,0,0,0,0,0,0,2,2,0,0,0,5646,0.9,4,0,2,120,120,8,01:00:00,480,196,196,166,2,2,1,4,3,3,4,3,2,6,5,3,7,5,3,0,0,0,0,0,0,18,14,10,,30,46,4,4,6,09/04/2017 23:30,10/04/2017 23:30,11/04/2017 23:46,0,271,1,0,25,3,0,0,0,1,1,0,0,2,-2,-1,3,2,2,-2,2,-1,2,3,2,2,0,0,2,-2,3,2,-3,-3,-1,4,1,-4,1,-3,-1,3,1,-1,-1,-4,-1,1,0,0,-3,-1,3,-1,-1,5,-4,8,4,-3,-8,PM61,2017-04-13 16:48:23+02:00,Er kwamen vrienden langs,Met vrienden op de bank zitten,13/04/2017 00:00,2017-04-12 16:48:23+02:00
14/04/2017 00:00,0,13/04/2017 07:50,1,0,1,0,2,1,1,1,0,3,0,0,0,0,0,0,0,2,2,0,0,0,5918,6.6,4,0,3,-60,0,0,00:30:00,440,136,106,60,2,1,0,4,4,2,4,3,3,5,3,2,8,6,3,0,0,0,0,0,0,18,14,8,30,46,120,4,6,4,10/04/2017 23:30,11/04/2017 23:46,13/04/2017 02:00,40,236,1,0,25,3,0,0,0,1,1,0,0,2,-2,-1,3,2,2,-2,2,-1,2,3,2,2,0,0,2,-2,3,2,-3,-3,-1,4,1,-4,1,-3,-1,3,1,-1,-1,-4,-1,1,0,0,-3,-1,3,-1,-1,5,-4,8,4,-3,-8,PM61,2017-04-14 12:49:48+02:00,,"Afwassen, gamen",14/04/2017 01:00,2017-04-13 12:49:48+02:00
15/04/2017 00:15,0,14/04/2017 09:30,0,0,1,0,1,2,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,5743,4.8,2,0,4,75,75,5,00:15:00,540,181,135,15,1,0,0,5,3,2,5,5,3,3,2,0,9,6,6,0,0,0,0,0,0,16,10,6,46,120,-60,6,4,4,11/04/2017 23:46,13/04/2017 02:00,14/04/2017 00:00,-60,86,1,0,25,3,0,0,0,1,1,0,0,2,-2,-1,3,2,2,-2,2,-1,2,3,2,2,0,0,2,-2,3,2,-3,-3,-1,4,1,-4,1,-3,-1,3,1,-1,-1,-4,-1,1,0,0,-3,-1,3,-1,-1,5,-4,8,4,-3,-8,PM61,2017-04-15 13:22:06+02:00,,Gamen,14/04/2017 23:00,2017-04-14 13:22:06+02:00
15/04/2017 23:45,1,15/04/2017 07:45,1,0,0,0,2,2,2,2,1,3,0,0,0,0,0,0,0,2,2,0,0,0,5609,4.5,4,0,5,15,15,1,00:30:00,450,150,30,90,0,0,0,3,2,1,7,5,4,3,1,1,9,9,6,0,0,0,0,0,0,14,10,6,120,-60,75,4,4,2,13/04/2017 02:00,14/04/2017 00:00,15/04/2017 00:15,30,30,1,0,25,3,0,0,0,1,1,0,0,2,-2,-1,3,2,2,-2,2,-1,2,3,2,2,0,0,2,-2,3,2,-3,-3,-1,4,1,-4,1,-3,-1,3,1,-1,-1,-4,-1,1,0,0,-3,-1,3,-1,-1,5,-4,8,4,-3,-8,PM61,2017-04-16 08:46:16+02:00,Het was maar een kwarter; maar ik was aan het gamen,Gamen,15/04/2017 23:30,2017-04-15 08:46:16+02:00
16/04/2017 23:30,0,16/04/2017 07:30,1,0,0,0,0,2,0,2,2,3,0,0,0,0,0,0,0,0,2,0,0,0,2499,2.9,2,0,6,0,0,0,00:30:00,450,30,90,15,0,0,0,2,1,0,7,6,4,3,3,3,12,9,6,0,0,0,0,0,0,12,8,6,-60,75,15,4,2,4,14/04/2017 00:00,15/04/2017 00:15,15/04/2017 23:45,30,60,1,0,25,3,0,0,0,1,1,0,0,2,-2,-1,3,2,2,-2,2,-1,2,3,2,2,0,0,2,-2,3,2,-3,-3,-1,4,1,-4,1,-3,-1,3,1,-1,-1,-4,-1,1,0,0,-3,-1,3,-1,-1,5,-4,8,4,-3,-8,PM61,2017-04-17 10:05:28+02:00,,"Gamen, Skype, ontspannings-video's kijken",16/04/2017 23:30,2017-04-16 10:05:28+02:00
